Date,Price,Adj Close,Close,High,Low,Open,Volume
2025-05-24 12:30:55,2.3367,2.3367,2.3367,2.3439,2.3352,2.3439,565382.0
2025-05-24 13:00:55,2.3385,2.3385,2.3385,2.3447,2.3327,2.3374,872122.0
2025-05-24 13:30:55,2.3453,2.3453,2.3453,2.3463,2.3359,2.3377,204935.0
2025-05-24 14:00:55,2.3491,2.3491,2.3491,2.35,2.3446,2.3458,219379.0
2025-05-24 14:30:55,2.3443,2.3443,2.3443,2.35,2.3439,2.3494,360369.0
2025-05-24 15:00:55,2.3567,2.3567,2.3567,2.3567,2.3444,2.3444,527072.0
2025-05-24 15:30:55,2.3566,2.3566,2.3566,2.3613,2.3556,2.3567,755828.0
2025-05-24 16:00:55,2.3589,2.3589,2.3589,2.3609,2.3552,2.3564,188040.0
2025-05-24 16:30:55,2.3538,2.3538,2.3538,2.3601,2.3538,2.359,39801.0
2025-05-24 17:00:55,2.3518,2.3518,2.3518,2.3558,2.3477,2.3537,279619.0
2025-05-24 17:30:55,2.3519,2.3519,2.3519,2.3544,2.3496,2.3522,71952.0
2025-05-24 18:00:55,2.3552,2.3552,2.3552,2.356,2.3454,2.3519,140880.0
2025-05-24 18:30:55,2.3487,2.3487,2.3487,2.355,2.3465,2.355,281673.0
